/// Options
EditorVersion:1.0|Description:Classic city, originally created by Feng and recreated by Sadico, Alex4win, and Riblei.
Scene,Buildings/House1,23,0,1,1,1,0,House1,525.673,17.803,328.898,0,175.2997,0,0.807,0.488,0.807,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,24,0,1,1,1,0,House1,548.746,17.803,379.289,0,166.7879,0,0.807,0.488,0.807,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,25,0,1,1,1,0,House1,550.145,17.803,-347.34,0,180,0,0.807,0.488,0.807,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,26,0,1,1,1,0,House1,556.793,17.803,-169.633,0,180,0,0.807,0.488,0.807,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,27,0,1,1,1,0,House1,566.627,17.803,299.413,0,186.4233,0,0.807,0.488,0.807,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,28,0,1,1,1,0,House1,-341.812,18.799,387.07,0,174.0406,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,29,0,1,1,1,0,House1,-371.88,18.799,549.399,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,30,0,1,1,1,0,House1,-546.197,18.799,249.147,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,31,0,1,1,1,0,House1,120.379,18.799,458.164,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,32,0,1,1,1,0,House1,408.056,18.799,354.127,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,33,0,1,1,1,0,House1,449.304,18.799,396.499,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,34,0,1,1,1,0,House1,470.234,18.799,195.332,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,35,0,1,1,1,0,House1,474.784,18.799,-275.634,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,36,0,1,1,1,0,House1,490.327,18.799,307.111,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,37,0,1,1,1,0,House1,506.982,18.799,23.591,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,38,0,1,1,1,0,House1,523.636,18.799,-222.816,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,39,0,1,1,1,0,House1,77.918,18.799,439.657,0,180,0,0.91,0.55,0.785,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,40,0,1,1,1,0,House1,-117.216,19.67,200.687,0,157.043,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,41,0,1,1,1,0,House1,-139.414,19.67,581.815,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,42,0,1,1,1,0,House1,-144.53,19.67,465.013,0,166.1052,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,43,0,1,1,1,0,House1,-144.607,19.67,338.074,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,44,0,1,1,1,0,House1,-178.14,19.67,413.069,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,45,0,1,1,1,0,House1,-194.099,19.67,314.854,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,46,0,1,1,1,0,House1,-211.793,19.67,488.335,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,47,0,1,1,1,0,House1,-227.631,19.67,389.849,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,48,0,1,1,1,0,House1,-245.983,19.67,564.801,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,49,0,1,1,1,0,House1,-255.956,19.67,-528.016,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,50,0,1,1,1,0,House1,-258.424,19.67,337.024,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,51,0,1,1,1,0,House1,-261.285,19.67,465.115,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,52,0,1,1,1,0,House1,-279.227,19.67,243.07,0,132.0983,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,53,0,1,1,1,0,House1,-295.475,19.67,541.581,0,155.8745,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,54,0,1,1,1,0,House1,-308.664,19.67,-528.016,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,55,0,1,1,1,0,House1,-317.229,19.67,206.976,0,129.6893,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,56,0,1,1,1,0,House1,-33.951,19.67,351.951,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,57,0,1,1,1,0,House1,-33.951,19.67,434.399,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,58,0,1,1,1,0,House1,-33.951,19.67,515.688,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,59,0,1,1,1,0,House1,-340.153,19.67,298.177,0,132.0983,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,60,0,1,1,1,0,House1,-380.415,19.67,259.476,0,129.6893,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,61,0,1,1,1,0,House1,-401.3,19.67,353.482,0,132.0983,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,62,0,1,1,1,0,House1,-420.339,19.67,462.559,0,175.0707,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,63,0,1,1,1,0,House1,-436.33,19.67,-297.538,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,64,0,1,1,1,0,House1,-443.83,19.67,312.166,0,129.6893,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,65,0,1,1,1,0,House1,-446.955,19.67,219.614,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,66,0,1,1,1,0,House1,-461.587,19.67,408.01,0,132.0983,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,67,0,1,1,1,0,House1,-479.888,19.67,-329.779,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,68,0,1,1,1,0,House1,-489.296,19.67,-228.397,0,168.7499,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,69,0,1,1,1,0,House1,-492.831,19.67,-12.704,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,70,0,1,1,1,0,House1,-504.07,19.67,182.13,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,71,0,1,1,1,0,House1,-506.354,19.67,364.115,0,129.6893,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,72,0,1,1,1,0,House1,-529.905,19.67,-78.817,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,73,0,1,1,1,0,House1,-532.763,19.67,-273.704,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,74,0,1,1,1,0,House1,-535.848,19.67,-163.656,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,75,0,1,1,1,0,House1,-536.654,19.67,-381.784,0,167.826,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,76,0,1,1,1,0,House1,-540.735,19.67,4.009,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,77,0,1,1,1,0,House1,-542.096,19.67,85.86,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,78,0,1,1,1,0,House1,-549.294,19.67,169.434,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,79,0,1,1,1,0,House1,-78.693,19.67,352.863,0,173.6975,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,80,0,1,1,1,0,House1,-79.886,19.67,212.67,0,171.396,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,81,0,1,1,1,0,House1,-98.765,19.67,516.994,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,82,0,1,1,1,0,House1,111.571,19.67,350.154,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,83,0,1,1,1,0,House1,114.569,19.67,201.624,0,203.3168,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,84,0,1,1,1,0,House1,136.264,19.67,571.367,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,85,0,1,1,1,0,House1,154.809,19.67,345.771,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,86,0,1,1,1,0,House1,162.486,19.67,492.933,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,87,0,1,1,1,0,House1,215.866,19.67,339.121,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,88,0,1,1,1,0,House1,245.217,19.67,-429.323,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,89,0,1,1,1,0,House1,245.217,19.67,-528.016,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,90,0,1,1,1,0,House1,259.887,19.67,408.482,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,91,0,1,1,1,0,House1,265.324,19.67,306.265,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,92,0,1,1,1,0,House1,27.431,19.67,351.951,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,93,0,1,1,1,0,House1,27.431,19.67,434.399,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,94,0,1,1,1,0,House1,27.431,19.67,515.688,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,95,0,1,1,1,0,House1,286.569,19.67,553.456,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,96,0,1,1,1,0,House1,293.728,19.67,-528.016,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,97,0,1,1,1,0,House1,304.066,19.67,478.093,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,98,0,1,1,1,0,House1,309.345,19.67,375.626,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,99,0,1,1,1,0,House1,313.216,19.67,225.574,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,100,0,1,1,1,0,House1,348.607,19.67,548.274,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,101,0,1,1,1,0,House1,349.98,19.67,266.168,0,174.4983,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,102,0,1,1,1,0,House1,353.525,19.67,445.238,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,103,0,1,1,1,0,House1,367.218,19.67,345.51,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,104,0,1,1,1,0,House1,398.066,19.67,515.419,0,212.4104,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,105,0,1,1,1,0,House1,406.566,19.67,269.25,0,164.1289,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,106,0,1,1,1,0,House1,434.465,19.67,-274.615,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,107,0,1,1,1,0,House1,455.502,19.67,490.595,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,108,0,1,1,1,0,House1,481.64,19.67,-65.883,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,109,0,1,1,1,0,House1,487.551,19.67,-176.851,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,110,0,1,1,1,0,House1,492.579,19.67,117.23,0,174.8417,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,111,0,1,1,1,0,House1,496.945,19.67,412.684,0,186.6522,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,112,0,1,1,1,0,House1,507.975,19.67,-308.892,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,113,0,1,1,1,0,House1,519.344,19.67,219.008,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,114,0,1,1,1,0,House1,523.624,19.67,-95.187,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,115,0,1,1,1,0,House1,544.368,19.67,112.51,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,116,0,1,1,1,0,House1,552.822,19.67,27.887,0,189.1753,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,117,0,1,1,1,0,House1,554.388,19.67,211.305,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,118,0,1,1,1,0,House1,559.003,19.67,-70.073,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,119,0,1,1,1,0,House1,572.651,19.67,-270.052,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,120,0,1,1,1,0,House1,71.537,19.67,351.159,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,121,0,1,1,1,0,House1,80.608,19.67,209.526,0,193.2121,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,122,0,1,1,1,0,House1,83.202,19.67,533.112,0,180,0,1,0.604,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,123,0,1,1,1,0,House1,-97.948,19.67,71.82,0,180,0,1,0.604,1.438,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,124,0,1,1,1,0,House1,-98.767,19.67,-79.416,0,180,0,1,0.604,1.438,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,125,0,1,1,1,0,House1,89.547,19.67,71.163,0,180,0,1,0.604,1.438,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,126,0,1,1,1,0,House1,91.412,19.67,-79.445,0,180,0,1,0.604,1.438,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,127,0,1,1,1,0,House1,-155.656,24.318,-188.004,0,124.1518,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,128,0,1,1,1,0,House1,-165.039,24.318,191.077,0,224.3052,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,129,0,1,1,1,0,House1,-196.613,24.318,-110.667,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,130,0,1,1,1,0,House1,-196.613,24.318,101.731,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,131,0,1,1,1,0,House1,-232.515,24.318,278.162,0,229.2862,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,132,0,1,1,1,0,House1,-285.576,24.318,-150.928,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,133,0,1,1,1,0,House1,-285.576,24.318,-61.406,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,134,0,1,1,1,0,House1,-285.576,24.318,114.083,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,135,0,1,1,1,0,House1,-285.576,24.318,25.63,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,136,0,1,1,1,0,House1,-45.451,24.318,142.634,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,137,0,1,1,1,0,House1,-45.451,24.318,211.296,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,138,0,1,1,1,0,House1,152.577,24.318,-181.548,0,235.0261,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,139,0,1,1,1,0,House1,162.125,24.318,183.044,0,135.8441,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,140,0,1,1,1,0,House1,189.293,24.318,-110.667,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,141,0,1,1,1,0,House1,189.293,24.318,101.731,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,142,0,1,1,1,0,House1,270.65,24.318,226.279,0,164.7123,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,143,0,1,1,1,0,House1,281.241,24.318,-15.572,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,144,0,1,1,1,0,House1,281.241,24.318,-177.355,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,145,0,1,1,1,0,House1,281.241,24.318,-96.165,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,146,0,1,1,1,0,House1,281.241,24.318,147.974,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,147,0,1,1,1,0,House1,281.241,24.318,65.918,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,148,0,1,1,1,0,House1,37.429,24.318,142.634,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,149,0,1,1,1,0,House1,37.429,24.318,211.296,0,180,0,1.365,0.895,1,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,150,0,1,1,1,0,House1,-165.117,24.318,-43.489,0,270,0,1.365,0.895,1.187,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,151,0,1,1,1,0,House1,-165.117,24.318,39.644,0,270,0,1.365,0.895,1.187,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,152,0,1,1,1,0,House1,170.039,24.318,-43.489,0,270,0,1.365,0.895,1.187,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,153,0,1,1,1,0,House1,170.039,24.318,39.644,0,270,0,1.365,0.895,1.187,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,154,0,1,1,1,0,House1,-336.736,24.552,-173.382,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,155,0,1,1,1,0,House1,-336.736,24.552,-76.256,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,156,0,1,1,1,0,House1,-336.736,24.552,21.966,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,157,0,1,1,1,0,House1,-385.78,24.552,120.188,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,158,0,1,1,1,0,House1,-385.946,24.552,21.966,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,159,0,1,1,1,0,House1,-386.112,24.552,-173.382,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,160,0,1,1,1,0,House1,-386.112,24.552,-76.256,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,161,0,1,1,1,0,House1,-436.871,24.552,-173.382,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,162,0,1,1,1,0,House1,-436.871,24.552,-76.256,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,163,0,1,1,1,0,House1,-436.871,24.552,120.188,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,164,0,1,1,1,0,House1,-436.871,24.552,21.966,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,165,0,1,1,1,0,House1,327.644,24.552,-173.382,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,166,0,1,1,1,0,House1,327.644,24.552,-76.256,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,167,0,1,1,1,0,House1,327.644,24.552,120.188,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,168,0,1,1,1,0,House1,327.644,24.552,21.966,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,169,0,1,1,1,0,House1,378.403,24.552,-173.382,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,170,0,1,1,1,0,House1,378.403,24.552,-76.256,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,171,0,1,1,1,0,House1,378.569,24.552,21.966,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,172,0,1,1,1,0,House1,378.734,24.552,120.188,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Buildings/House1,173,0,1,1,1,0,House1,427.779,24.552,-173.382,0,180,0,1.479,0.91,1.191,Physical,Entities,Default,Default|255/255/255/255,;
